punto,banda,reflect,fecha,longitud,latitud
1,B11,7.538844624327288e-4,2024-05-30,-58.8688526,-27.4651438
1,B12,3.65993331393434e-4,2024-05-30,-58.8688526,-27.4651438
2,B01,0.03011195899711714,2024-05-30,-58.866683,-27.4656234
2,B02,0.04849346520172225,2024-05-30,-58.866683,-27.4656234
2,B03,0.085163661175304,2024-05-30,-58.866683,-27.4656234
2,B04,0.12424302928977544,2024-05-30,-58.866683,-27.4656234
2,B05,0.12596176233556536,2024-05-30,-58.866683,-27.4656234
2,B06,0.077842816710472107,2024-05-30,-58.866683,-27.4656234
2,B07,0.0806480993827184,2024-05-30,-58.866683,-27.4656234
2,B08,0.06671007970968883,2024-05-30,-58.866683,-27.4656234
2,B8A,0.04562463363011678,2024-05-30,-58.866683,-27.4656234
2,B11,-7.277892630857726e-4,2024-05-30,-58.866683,-27.4656234
2,B12,7.367707278010332e-5,2024-05-30,-58.866683,-27.4656234
3,B01,0.03093871639834509,2024-05-30,-58.8652638,-27.4674984
3,B02,0.04618322600920995,2024-05-30,-58.8652638,-27.4674984
3,B03,0.08405026627911462,2024-05-30,-58.8652638,-27.4674984
3,B04,0.11605557799339294,2024-05-30,-58.8652638,-27.4674984
3,B05,0.11284069551361932,2024-05-30,-58.8652638,-27.4674984
3,B06,0.06014365785651737,2024-05-30,-58.8652638,-27.4674984
3,B07,0.0594056277639336,2024-05-30,-58.8652638,-27.4674984
3,B08,0.04801964842610889,2024-05-30,-58.8652638,-27.4674984
3,B8A,0.03213711827993393,2024-05-30,-58.8652638,-27.4674984
3,B11,-0.00288190783208443,2024-05-30,-58.8652638,-27.4674984
3,B12,-0.00162457377235922,2024-05-30,-58.8652638,-27.4674984
4,B01,0.03087591752409935,2024-05-30,-58.8635679,-27.4698467
4,B02,0.04521740683250957,2024-05-30,-58.8635679,-27.4698467
4,B03,0.08255775272846222,2024-05-30,-58.8635679,-27.4698467
4,B04,0.10610754622353448,2024-05-30,-58.8635679,-27.4698467
4,B05,0.09336806419822904,2024-05-30,-58.8635679,-27.4698467
4,B06,0.03902542632487085,2024-05-30,-58.8635679,-27.4698467
4,B07,0.03999391901824209,2024-05-30,-58.8635679,-27.4698467
4,B08,0.03117089532315731,2024-05-30,-58.8635679,-27.4698467
4,B8A,0.01891251591344674,2024-05-30,-58.8635679,-27.4698467
4,B11,-0.0023902111635026,2024-05-30,-58.8635679,-27.4698467
4,B12,-0.00144330064196967,2024-05-30,-58.8635679,-27.4698467
5,B01,0.02934526879754331,2024-05-30,-58.8624132,-27.4708793
5,B02,0.0458274380200439,2024-05-30,-58.8624132,-27.4708793
5,B03,0.08228871557447645,2024-05-30,-58.8624132,-27.4708793
5,B04,0.10047818471988042,2024-05-30,-58.8624132,-27.4708793
5,B05,0.08397042999664943,2024-05-30,-58.8624132,-27.4708793
5,B06,0.03377169494827588,2024-05-30,-58.8624132,-27.4708793
5,B07,0.0315434785766734,2024-05-30,-58.8624132,-27.4708793
5,B08,0.02591408706373638,2024-05-30,-58.8624132,-27.4708793
5,B8A,0.01557708645446433,2024-05-30,-58.8624132,-27.4708793
