fecha,punto,banda,reflect,longitud,latitud
2024-05-30,4,B05,0.1957111111111111,-58.8635679,-27.4698467
2024-05-30,4,B06,0.13577777777777778,-58.8635679,-27.4698467
2024-05-30,4,B07,0.13672222222222222,-58.8635679,-27.4698467
2024-05-30,4,B08,0.12946666666666667,-58.8635679,-27.4698467
2024-05-30,4,B8A,0.1168777777777778,-58.8635679,-27.4698467
2024-05-30,4,B11,0.10042222222222222,-58.8635679,-27.4698467
2024-05-30,4,B12,0.10093333333333332,-58.8635679,-27.4698467
2024-05-30,5,B01,0.12186666666666668,-58.8624132,-27.4708793
2024-05-30,5,B02,0.1403888888888889,-58.8624132,-27.4708793
2024-05-30,5,B03,0.17931111111111112,-58.8624132,-27.4708793
2024-05-30,5,B04,0.1995111111111111,-58.8624132,-27.4708793
2024-05-30,5,B05,0.1854222222222222,-58.8624132,-27.4708793
2024-05-30,5,B06,0.13034444444444443,-58.8624132,-27.4708793
2024-05-30,5,B07,0.12823333333333334,-58.8624132,-27.4708793
2024-05-30,5,B08,0.1239,-58.8624132,-27.4708793
2024-05-30,5,B8A,0.11362222222222222,-58.8624132,-27.4708793
2024-05-30,5,B11,0.10076666666666666,-58.8624132,-27.4708793
2024-05-30,5,B12,0.10124444444444444,-58.8624132,-27.4708793
2024-05-30,6,B01,0.11966666666666669,-58.8606735,-27.4730282
2024-05-30,6,B02,0.13694444444444442,-58.8606735,-27.4730282
2024-05-30,6,B03,0.17775555555555556,-58.8606735,-27.4730282
2024-05-30,6,B04,0.19085555555555556,-58.8606735,-27.4730282
2024-05-30,6,B05,0.17205555555555557,-58.8606735,-27.4730282
